"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.457179875E1,-4.604694021E-1,-1.215988721E0,-2.488543991E0
4.458184375E1,-3.123402800E-1,-1.132257470E0,-2.696953960E0
4.459188875E1,-2.842144418E-1,-1.088897735E0,-2.812534118E0
4.460193375E1,-3.494471490E-1,-1.101328623E0,-2.805065469E0
4.461197975E1,-4.625787851E-1,-1.100539834E0,-2.707225764E0
4.462202475E1,-5.465230210E-1,-1.108967718E0,-2.564190590E0
4.463206975E1,-6.132090537E-1,-1.067382613E0,-2.356316811E0
4.464211575E1,-6.210877383E-1,-1.039436722E0,-2.104202998E0
4.465216075E1,-5.697369057E-1,-1.005130231E0,-1.842600324E0
4.466220575E1,-4.128093320E-1,-8.559195203E-1,-1.536563489E0
4.467225075E1,-3.299316283E-1,-7.170715374E-1,-1.315525873E0
4.468229675E1,-3.604872038E-1,-7.375379616E-1,-1.304755887E0
4.469234175E1,-4.323381552E-1,-9.069282907E-1,-1.445938078E0
4.470238675E1,-4.973076647E-1,-1.099408397E0,-1.693164203E0
4.471243275E1,-4.782683265E-1,-1.172380479E0,-1.817843213E0
4.472247775E1,-4.034380726E-1,-1.159843172E0,-1.724255018E0
4.473252275E1,-3.354969350E-1,-1.237821347E0,-1.676927070E0
4.474256775E1,-3.247505566E-1,-1.394105727E0,-1.698039027E0
4.475261375E1,-2.905802324E-1,-1.481689124E0,-1.649462113E0
4.476265875E1,-2.651178740E-1,-1.449521252E0,-1.492280186E0
4.477270375E1,-2.025457229E-1,-1.288053023E0,-1.219910449E0
4.478274875E1,-2.237715543E-1,-1.060792508E0,-9.563308311E-1
4.479279475E1,-1.190794238E-1,-7.637443051E-1,-7.260774189E-1
4.480283975E1,1.713155980E-1,-4.422980100E-1,-3.769261390E-1
4.481288475E1,3.449705938E-1,-1.556999508E-1,2.438756704E-2
4.482293075E1,3.636982023E-1,1.648280391E-1,5.297396117E-1
4.483297575E1,1.548854336E-1,4.633365843E-1,1.192413332E0
4.484302075E1,-1.006157441E-1,7.217352766E-1,1.785478290E0
4.485306575E1,-2.617566021E-1,8.531014547E-1,2.065607282E0
4.486311175E1,-3.570242634E-1,9.379313976E-1,2.108928718E0
4.487315675E1,-3.558256208E-1,1.107277580E0,2.011086089E0
4.488320167E1,-2.424188367E-1,1.316473707E0,1.910513395E0
4.489324667E1,-1.236664549E-1,1.493515118E0,1.867525835E0
4.490329267E1,-1.042409447E-1,1.672255437E0,2.146461995E0
4.491333767E1,-1.578713143E-1,1.831370454E0,2.695831879E0
4.492338267E1,-3.143361174E-1,1.765945958E0,3.079633175E0
4.493342867E1,-4.666384339E-1,1.682481633E0,3.476262091E0
4.494347367E1,-5.563429446E-1,1.625576822E0,3.750575443E0
4.495351867E1,-4.765660193E-1,1.566710856E0,3.831148320E0
4.496356367E1,-4.296699976E-1,1.560866856E0,3.858605091E0
4.497360967E1,-5.756852416E-1,1.481252922E0,3.814456274E0
4.498365467E1,-9.147927958E-1,1.086568497E0,3.706154730E0
4.499369967E1,-1.195467187E0,4.013935205E-1,3.488437749E0
4.500374467E1,-1.218743637E0,-2.832598838E-1,3.233309696E0
4.501379067E1,-1.161375800E0,-7.767277551E-1,2.893446718E0
4.502383567E1,-1.047040295E0,-1.133049037E0,2.499191771E0
4.503388067E1,-8.423998806E-1,-1.361827635E0,2.029444592E0
4.504392667E1,-6.807025869E-1,-1.505949953E0,1.571500018E0
4.505397167E1,-4.965276461E-1,-1.579589494E0,1.098473135E0
4.506401667E1,-3.605619385E-1,-1.590134217E0,5.140006614E-1
4.507406167E1,-3.774810398E-1,-1.562830936E0,-1.331808615E-1
4.508410767E1,-4.741344912E-1,-1.593091739E0,-7.078288436E-1
4.509415267E1,-5.755825499E-1,-1.507513937E0,-1.146303944E0
4.510419767E1,-7.334226912E-1,-1.344945846E0,-1.565576203E0
4.511424267E1,-8.924625716E-1,-1.226311396E0,-2.009665216E0
4.512428867E1,-9.763854651E-1,-1.098418756E0,-2.379412143E0
4.513433367E1,-8.929572460E-1,-9.693259755E-1,-2.741638382E0
4.514437867E1,-6.472984672E-1,-8.294190618E-1,-3.047563536E0
4.515442467E1,-3.196025584E-1,-7.605792072E-1,-3.159943512E0
4.516446967E1,-2.661239605E-2,-7.650926730E-1,-3.002219548E0
4.517451467E1,2.151055422E-1,-8.231695578E-1,-2.784620095E0
4.518455967E1,4.788414633E-1,-9.021508232E-1,-2.648395173E0
4.519460567E1,6.924310783E-1,-8.527205086E-1,-2.470089594E0
4.520465067E1,7.703132864E-1,-6.142552668E-1,-2.272025104E0
4.521469567E1,7.081922480E-1,-4.174183998E-1,-2.120449487E0
4.522474067E1,6.207643142E-1,-2.504374158E-1,-2.110829648E0
4.523478667E1,5.193704519E-1,-1.026458243E-1,-2.214676198E0
4.524483167E1,4.380389712E-1,-6.227284670E-5,-2.351974084E0
4.525487667E1,3.376154543E-1,-1.158947378E-2,-2.456573170E0
4.526492267E1,2.962679652E-1,-9.875684112E-2,-2.507680174E0
4.527496767E1,4.802802072E-1,-2.033793166E-1,-2.460525888E0
4.528501267E1,7.200275242E-1,-3.152929777E-1,-2.233383195E0
4.529505767E1,8.982131620E-1,-4.384388477E-1,-2.002163238E0
4.530510367E1,1.132467458E0,-4.796757513E-1,-1.865242497E0
4.531514867E1,1.249529520E0,-3.829715753E-1,-1.654511184E0
4.532519367E1,1.252972653E0,-2.564559549E-1,-1.331317449E0
4.533523867E1,1.178917374E0,-1.444545856E-1,-1.045215526E0
4.534528467E1,1.184430056E0,-2.870251983E-2,-7.635352671E-1
4.535532967E1,1.378185513E0,1.705261508E-1,-4.573253542E-1
4.536537467E1,1.604275854E0,4.957187569E-1,-1.402209091E-1
4.537541967E1,1.592674832E0,8.214036986E-1,2.730836821E-1
4.538546567E1,1.192547234E0,9.996262470E-1,6.716796023E-1
4.539551067E1,6.954520422E-1,1.081095210E0,9.194161892E-1
4.540555567E1,2.845966304E-1,1.222612740E0,9.660804784E-1
4.541560067E1,-7.226698078E-2,1.474035119E0,9.134309793E-1
4.542564667E1,-2.137817325E-1,1.816983380E0,8.229447323E-1
4.543569167E1,-2.355404645E-1,2.154787261E0,7.552953708E-1
4.544573667E1,-2.678589756E-1,2.305291376E0,7.742368412E-1
4.545578267E1,-1.377479389E-1,2.457943465E0,1.055473881E0
4.546582767E1,-2.808728311E-2,2.360237661E0,1.402299138E0
4.547587267E1,-4.294904150E-2,2.088949367E0,1.703986230E0
4.548591767E1,4.797998585E-2,1.907400922E0,2.046873972E0
4.549596367E1,2.511217228E-1,1.771012863E0,2.363518826E0
4.550600867E1,3.102719736E-1,1.751728453E0,2.598911356E0
4.551605367E1,1.363011550E-1,1.855830527E0,2.818190129E0
4.552609867E1,-1.274638195E-1,1.995912272E0,2.798535299E0
4.553614467E1,-2.804185025E-1,2.028204690E0,2.520142345E0
4.554618967E1,-3.311265799E-1,1.853047252E0,2.037976264E0
4.555623467E1,-2.205712270E-1,1.359134992E0,1.752772474E0
4.556628067E1,6.348285489E-2,6.768084875E-1,1.976370000E0
4.557632567E1,4.218095125E-1,1.093312383E-2,2.387094215E0
4.558637067E1,7.525945419E-1,-5.206170782E-1,2.643657174E0
4.559641567E1,9.470675989E-1,-9.972505233E-1,2.609133459E0
4.560646167E1,1.076096206E0,-1.499174638E0,2.324048367E0
4.561650667E1,1.259471833E0,-1.980140577E0,1.897553626E0
4.562655167E1,1.580027889E0,-2.170235605E0,1.372854899E0
4.563659667E1,1.869026815E0,-2.046158566E0,9.863603765E-1
4.564664267E1,1.969355973E0,-1.811420047E0,6.961794358E-1
4.565668767E1,1.775742676E0,-1.598372359E0,4.758271140E-1
4.566673267E1,1.334100431E0,-1.468463599E0,2.331290728E-1
4.567677767E1,8.464218879E-1,-1.382024210E0,-5.256588399E-2
4.568682367E1,3.843970533E-1,-1.281935081E0,-2.893348485E-1
4.569686867E1,-1.208575621E-2,-1.161664287E0,-4.773263401E-1
4.570691367E1,-2.493556079E-1,-1.098372855E0,-6.507559258E-1
4.571695867E1,-3.908683862E-1,-1.130252168E0,-8.765958595E-1
4.572700467E1,-4.383112322E-1,-1.159743184E0,-1.210667170E0
4.573704967E1,-3.847894015E-1,-1.094889961E0,-1.629148301E0
4.574709467E1,-3.621824578E-1,-9.887635821E-1,-1.930861706E0
4.575713967E1,-4.389414889E-1,-8.712251920E-1,-1.993206473E0
4.576718567E1,-5.170328081E-1,-7.402139398E-1,-1.963666340E0
4.577723067E1,-4.857741049E-1,-6.522563213E-1,-1.952494065E0
4.578727567E1,-4.260421658E-1,-5.650529936E-1,-2.031329150E0
4.579732167E1,-2.374392016E-1,-5.391501206E-1,-2.203776988E0
4.580736667E1,2.729304850E-2,-5.133791023E-1,-2.376490874E0
4.581741167E1,2.547666943E-1,-5.044121048E-1,-2.399333022E0
4.582745667E1,3.618485087E-1,-4.900241536E-1,-2.275559746E0
4.583750267E1,2.394462584E-1,-5.191579056E-1,-1.969129393E0
4.584754767E1,-2.129431687E-2,-6.113088548E-1,-1.630921762E0
4.585759267E1,-1.405430176E-1,-7.023754379E-1,-1.416935889E0
4.586763767E1,-1.108535609E-1,-6.970562258E-1,-1.227149886E0
4.587768367E1,-9.596026406E-2,-6.928626028E-1,-1.055175673E0
4.588772900E1,-2.169849835E-1,-7.574717045E-1,-1.045882693E0
4.589777400E1,-3.310787789E-1,-9.017049730E-1,-1.168665451E0
4.590781900E1,-3.064235555E-1,-8.864615741E-1,-1.270939685E0
4.591786500E1,-1.126784038E-1,-6.794324255E-1,-1.271044934E0
4.592791000E1,1.450974139E-1,-4.293598759E-1,-1.166103201E0
4.593795500E1,2.997448658E-1,-2.011173213E-1,-1.006302890E0
4.594800000E1,3.808718401E-1,-1.354624450E-2,-7.961598068E-1
4.595804600E1,3.285432069E-1,1.292559180E-1,-4.499105000E-1
4.596809100E1,1.068148890E-1,1.976420286E-1,5.868791878E-2
4.597813600E1,-2.449432989E-1,2.182742214E-1,5.445324826E-1
4.598818100E1,-5.601261297E-1,2.574254233E-1,8.988339901E-1
4.599822700E1,-6.974858500E-1,4.341043067E-1,1.249201491E0
4.600827200E1,-8.099799203E-1,6.278824952E-1,1.625176288E0
4.601831700E1,-7.416773517E-1,7.801612401E-1,1.737643388E0
4.602836200E1,-4.869751230E-1,8.238063195E-1,1.552181987E0
4.603840800E1,-2.514299076E-1,8.187777141E-1,1.276538393E0
4.604845300E1,-8.591715954E-2,9.336208302E-1,1.166245873E0
4.605849800E1,-8.617984571E-2,1.043965391E0,1.183168885E0
4.606854400E1,-2.645427272E-1,1.113196424E0,1.380225899E0
4.607858900E1,-5.574021312E-1,1.087559600E0,1.683483553E0
4.608863400E1,-8.295328633E-1,9.825766432E-1,1.985536095E0
4.609867900E1,-8.496496971E-1,8.205666697E-1,2.222893290E0
4.610872500E1,-6.159899164E-1,5.809460181E-1,2.433534556E0
4.611877000E1,-3.609605359E-1,2.243301827E-1,2.827502990E0
4.612881500E1,-2.212185869E-1,-2.439084148E-1,3.149469395E0
4.613886000E1,-3.814394586E-2,-7.326985136E-1,3.325893340E0
4.614890600E1,2.205106352E-1,-1.089797621E0,3.423983890E0
4.615895100E1,5.210711145E-1,-1.235768682E0,3.386183980E0
4.616899600E1,7.063891129E-1,-1.226599956E0,3.178356979E0
4.617904100E1,7.578443183E-1,-1.150967391E0,2.777313999E0
4.618908700E1,6.129570387E-1,-1.060344904E0,2.279606604E0
4.619913200E1,1.766315210E-1,-9.595894843E-1,1.750426571E0
4.620917700E1,-3.746282563E-1,-8.692760226E-1,1.161857538E0
4.621922200E1,-9.433554210E-1,-7.671696040E-1,5.652181774E-1
4.622926800E1,-1.488133633E0,-7.142879704E-1,-1.109076476E-1
4.623931300E1,-2.038954796E0,-7.158778283E-1,-8.089055675E-1
4.624935800E1,-2.498091325E0,-6.531529918E-1,-1.395735639E0
4.625940300E1,-2.865034805E0,-5.035110489E-1,-1.885613612E0
4.626944900E1,-3.036427806E0,-3.494117734E-1,-2.362366340E0
4.627949400E1,-2.911199158E0,-2.456710580E-1,-2.779806082E0
4.628953900E1,-2.615931432E0,-2.093443537E-1,-3.113602574E0
4.629958400E1,-2.202301443E0,-3.104722407E-1,-3.408529699E0
4.630963000E1,-1.772250572E0,-5.534567955E-1,-3.565136846E0
4.631967500E1,-1.318437787E0,-7.629718879E-1,-3.446163549E0
4.632972000E1,-8.894753022E-1,-9.151980078E-1,-2.965505465E0
4.633976500E1,-4.985898129E-1,-1.013331828E0,-2.359879519E0
4.634981100E1,-1.853949624E-1,-1.088826399E0,-1.854400005E0
4.635985600E1,8.941415995E-3,-1.130778125E0,-1.573071164E0
4.636990100E1,1.956159684E-1,-1.070887141E0,-1.379457575E0
4.637994600E1,4.246136910E-1,-9.491627294E-1,-1.259204323E0
4.638999200E1,6.679416235E-1,-8.580455679E-1,-1.268524200E0
4.640003700E1,8.127506965E-1,-7.861850417E-1,-1.413901184E0
4.641008200E1,8.926371109E-1,-6.449335608E-1,-1.597344126E0
4.642012700E1,8.812981904E-1,-5.176402608E-1,-1.820411310E0
4.643017300E1,8.633845143E-1,-3.057012051E-1,-1.930029647E0
4.644021800E1,7.400452477E-1,8.570410162E-2,-1.828817852E0
4.645026300E1,4.557985000E-1,4.274744412E-1,-1.642885750E0
4.646030800E1,2.409742820E-1,6.673108551E-1,-1.397848238E0
4.647035400E1,1.034490855E-1,8.119841266E-1,-1.114642441E0
4.648039900E1,1.513741806E-2,1.006246172E0,-7.686901724E-1
4.649044400E1,6.593334988E-2,1.154530099E0,-5.106934762E-1
4.650049000E1,2.231572312E-1,1.321811045E0,-1.935077548E-1
4.651053500E1,3.311756234E-1,1.486555762E0,2.117171538E-1
4.652058000E1,2.993351953E-1,1.495830615E0,5.248998713E-1
4.653062500E1,2.758915150E-1,1.386740282E0,7.060723400E-1
4.654067000E1,3.721672364E-1,1.356116660E0,7.803120983E-1
4.655071600E1,5.946692871E-1,1.378896242E0,7.338577241E-1
4.656076100E1,8.262194654E-1,1.330882123E0,6.043103224E-1
4.657080600E1,9.676994263E-1,1.271276484E0,3.697884429E-1
4.658085200E1,1.057454040E0,1.240829155E0,1.738745588E-1
4.659089700E1,1.118492540E0,1.255390769E0,1.314880925E-1
4.660094200E1,1.049932182E0,1.268761889E0,1.636004162E-1
4.661098700E1,8.962565374E-1,1.231828828E0,2.640965116E-1
4.662103300E1,8.301518641E-1,1.151905577E0,4.368875813E-1
4.663107800E1,8.454658681E-1,1.004202278E0,5.423859698E-1
4.664112300E1,7.913329303E-1,8.274497196E-1,5.134299731E-1
4.665116800E1,7.545982365E-1,6.838619837E-1,4.082362247E-1
4.666121400E1,9.129721190E-1,6.267849728E-1,3.333731532E-1
4.667125900E1,1.171646654E0,6.059601143E-1,2.589375132E-1
4.668130400E1,1.379429801E0,6.302655280E-1,2.626522493E-1
4.669134900E1,1.590728294E0,6.802574676E-1,3.718659586E-1
4.670139500E1,1.760103128E0,7.107740861E-1,6.422172368E-1
4.671144000E1,1.826457331E0,6.606505841E-1,1.152992574E0
4.672148500E1,1.796292861E0,5.490994504E-1,1.701114662E0
4.673153000E1,1.731140846E0,4.619955254E-1,2.161767667E0
4.674157600E1,1.688410563E0,3.955103445E-1,2.581526999E0
4.675162100E1,1.652977313E0,1.827251968E-1,2.921312209E0
4.676166600E1,1.617983628E0,-2.570269355E-1,3.090703708E0
4.677171100E1,1.662768330E0,-7.425803080E-1,2.982617927E0
4.678175700E1,1.735418669E0,-1.042845357E0,2.630674601E0
4.679180200E1,1.796622206E0,-1.154036302E0,2.108093151E0
4.680184700E1,1.766722761E0,-1.134936080E0,1.461981084E0
4.681189200E1,1.682135770E0,-1.061855240E0,8.587226754E-1
4.682193800E1,1.509926206E0,-9.163738829E-1,3.061432546E-1
4.683198300E1,1.223825744E0,-7.189806533E-1,-1.722133648E-1
4.684202800E1,8.043714903E-1,-5.684952495E-1,-5.461042142E-1
4.685207300E1,3.768205968E-1,-4.710475999E-1,-8.683922160E-1
4.686211900E1,3.640198722E-2,-3.683026654E-1,-1.121176119E0
4.687216400E1,-1.567742305E-1,-2.474620602E-1,-1.215401661E0
4.688220867E1,-2.651389240E-1,-1.786958805E-1,-1.247936738E0
4.689225367E1,-3.325416791E-1,-1.493735558E-1,-1.257403965E0
4.690229867E1,-3.250747848E-1,-1.484628519E-1,-1.224425669E0
4.691234467E1,-2.676048410E-1,-1.334682521E-1,-1.165990934E0
4.692238967E1,-1.823847426E-1,-1.755535868E-1,-1.104478810E0
4.693243467E1,-6.622848809E-2,-3.127795520E-1,-1.177254426E0
4.694247967E1,1.077042505E-1,-4.624913692E-1,-1.313219731E0
4.695252567E1,3.503047894E-1,-5.466345567E-1,-1.397579851E0
4.696257067E1,4.555985253E-1,-6.352839008E-1,-1.512845428E0
4.697261567E1,4.674154557E-1,-6.506948224E-1,-1.595075991E0
4.698266167E1,4.374190202E-1,-5.934137437E-1,-1.660881141E0
4.699270667E1,2.884329155E-1,-5.080379632E-1,-1.792998978E0
4.700275167E1,1.045062621E-1,-4.337338856E-1,-1.907896766E0
4.701279667E1,-7.724493474E-2,-3.894637388E-1,-1.998653154E0
4.702284167E1,-2.603078813E-1,-2.810253704E-1,-2.088854057E0
4.703288767E1,-4.039907075E-1,-1.569202647E-1,-2.155238081E0
4.704293267E1,-4.772561735E-1,-7.139450312E-3,-2.148758197E0
4.705297767E1,-5.285774045E-1,1.091973370E-1,-2.041548913E0
4.706302267E1,-5.390628509E-1,2.111719009E-1,-1.774554521E0
4.707306867E1,-4.292623005E-1,2.620818534E-1,-1.440269203E0
4.708311367E1,-2.625340625E-1,2.956013095E-1,-1.009231761E0
4.709315867E1,-9.997174636E-2,3.421887079E-1,-6.309894133E-1
4.710320367E1,-7.719347924E-3,3.515115085E-1,-2.833408678E-1
4.711324967E1,-3.001083434E-2,3.767776197E-1,9.778415680E-2
4.712329467E1,-9.660923190E-2,3.482323900E-1,5.355505747E-1
4.713333967E1,-1.574860559E-1,2.681214425E-1,8.893825507E-1
4.714338467E1,-1.973004781E-1,1.826123455E-1,1.140973037E0
4.715343067E1,-2.434717740E-1,1.282768017E-1,1.323898501E0
4.716347567E1,-2.744079302E-1,7.362843186E-2,1.490697929E0
4.717352067E1,-3.074072765E-1,-4.503437787E-2,1.599342120E0
4.718356567E1,-3.133883203E-1,-1.809333175E-1,1.634632405E0
4.719361167E1,-2.606526478E-1,-2.878271440E-1,1.669801068E0
4.720365667E1,-3.021306029E-1,-3.420966142E-1,1.767394021E0
4.721370167E1,-4.762999345E-1,-3.984374607E-1,1.885670330E0
4.722374667E1,-6.888761173E-1,-5.010259822E-1,1.949620743E0
4.723379267E1,-9.016128793E-1,-5.892285991E-1,2.015682001E0
4.724383767E1,-1.113493170E0,-6.613829479E-1,2.110531440E0
4.725388267E1,-1.316608047E0,-7.615697256E-1,2.301750010E0
4.726392767E1,-1.454814152E0,-8.918638167E-1,2.426445392E0
4.727397367E1,-1.428843012E0,-1.016321802E0,2.593702657E0
4.728401867E1,-1.309205910E0,-1.146972865E0,2.707137471E0
4.729406367E1,-1.043482630E0,-1.301380582E0,2.601447878E0
4.730410867E1,-7.396473446E-1,-1.464733661E0,2.282149558E0
4.731415367E1,-4.803364502E-1,-1.601756435E0,1.942610516E0
4.732419967E1,-2.800738822E-1,-1.642569123E0,1.678167264E0
4.733424467E1,-2.066533919E-1,-1.580334283E0,1.446518122E0
4.734428967E1,-3.267611217E-1,-1.483616366E0,1.210030409E0
4.735433567E1,-5.603364833E-1,-1.352509074E0,1.003979791E0
4.736438067E1,-7.700366400E-1,-1.181061256E0,7.130755502E-1
4.737442567E1,-1.111086310E0,-1.006539702E0,3.636775178E-1
4.738447067E1,-1.470874114E0,-8.314828366E-1,6.033449471E-2
4.739451567E1,-1.697395541E0,-7.265171295E-1,-3.544120198E-1
4.740456167E1,-1.769747233E0,-6.175723922E-1,-9.798190963E-1
4.741460667E1,-1.692398072E0,-4.776388738E-1,-1.592306165E0
4.742465167E1,-1.462255611E0,-3.295248082E-1,-1.983462673E0
4.743469667E1,-9.770885197E-1,-2.098951614E-1,-2.188973007E0
4.744474267E1,-4.323400556E-1,-9.609781981E-2,-2.313201197E0
4.745478767E1,-4.026277581E-2,6.222636133E-2,-2.323181224E0
4.746483267E1,2.038216585E-1,2.012763655E-1,-2.018520239E0
4.747487767E1,3.281951879E-1,1.763058311E-1,-1.559990358E0
4.748492367E1,3.828702357E-1,7.135240316E-2,-1.235130166E0
4.749496867E1,4.779933612E-1,6.172905564E-3,-1.143076866E0
4.750501367E1,6.138987328E-1,3.240263790E-2,-1.173827373E0
4.751505867E1,8.036986220E-1,1.230315569E-1,-1.288868417E0
4.752510467E1,9.761255564E-1,1.939392793E-1,-1.613343862E0
4.753514967E1,1.129978079E0,3.130973482E-1,-1.919250889E0
4.754519467E1,1.166887459E0,4.450245667E-1,-2.053549154E0
4.755523967E1,1.105730699E0,5.160755458E-1,-2.158335351E0
4.756528567E1,9.996444464E-1,5.470280743E-1,-2.276958400E0
4.757533067E1,8.171680487E-1,5.774944067E-1,-2.400413588E0
4.758537567E1,6.843019867E-1,6.288598573E-1,-2.464047081E0
4.759542067E1,7.251830873E-1,7.104489809E-1,-2.415380121E0
4.760546567E1,9.136574127E-1,8.425577554E-1,-2.227443008E0
4.761551167E1,1.107114735E0,9.773813921E-1,-1.841442575E0
4.762555667E1,1.187519359E0,1.045814865E0,-1.351475140E0
4.763560167E1,1.156936959E0,1.056969891E0,-8.454863334E-1
4.764564667E1,1.116745538E0,1.128727506E0,-3.881451917E-1
4.765569267E1,1.038046693E0,1.198084255E0,8.564650655E-2
4.766573767E1,7.906761418E-1,1.233513996E0,4.874379301E-1
4.767578267E1,5.324906536E-1,1.220622055E0,7.820849741E-1
4.768582767E1,4.116203007E-1,1.207109724E0,9.748068631E-1
4.769587367E1,3.724145005E-1,1.186345969E0,1.087956918E0
4.770591867E1,3.648181634E-1,1.082112041E0,1.093645674E0
4.771596367E1,2.789272797E-1,9.019876859E-1,1.026216753E0
4.772600867E1,1.747066907E-1,7.694216591E-1,8.748785323E-1
4.773605367E1,6.705162987E-2,6.510336685E-1,7.629926455E-1
4.774609967E1,-7.134370543E-3,5.998994753E-1,6.859520710E-1
4.775614467E1,-1.449349344E-2,6.284958681E-1,6.380265373E-1
4.776618967E1,5.495512940E-2,6.521846929E-1,6.587718737E-1
4.777623467E1,2.155174785E-1,6.292364180E-1,7.478600514E-1
4.778628067E1,4.500922023E-1,5.766225868E-1,7.996944487E-1
4.779632567E1,6.498397402E-1,4.128026077E-1,7.807483006E-1
4.780637067E1,8.437649131E-1,2.341926813E-1,7.973847985E-1
4.781641567E1,1.038681628E0,8.720069647E-2,7.445066732E-1
4.782646167E1,1.193837641E0,-2.621686846E-2,5.648486334E-1
4.783650667E1,1.294843979E0,-7.179416031E-2,3.156958508E-1
4.784655167E1,1.458230533E0,-1.442335609E-1,3.955816805E-2
4.785659667E1,1.540707995E0,-1.778842869E-1,-1.457880431E-1
4.786664267E1,1.716073594E0,-1.063134903E-1,-1.630373293E-1
4.787668767E1,2.030125208E0,2.282293984E-1,1.863267893E-1
4.788673292E1,2.248191268E0,6.215870905E-1,8.629192221E-1
4.789677792E1,2.034328479E0,5.873262075E-1,1.758806216E0
4.790682392E1,1.689710838E0,1.350876385E-1,2.885612619E0
4.791686892E1,1.398509265E0,-4.251884723E-1,3.941508669E0
4.792691392E1,1.137586038E0,-7.550933495E-1,4.468660303E0
4.793695892E1,9.139028496E-1,-8.478331134E-1,4.484729036E0
4.794700392E1,6.816673044E-1,-9.040327495E-1,4.112457281E0
4.795704992E1,5.240865237E-1,-1.002869990E0,3.385876417E0
4.796709492E1,4.597631315E-1,-9.606390595E-1,2.462588786E0
4.797713992E1,4.352564275E-1,-7.441298202E-1,1.527550006E0
4.798718492E1,2.519799113E-1,-6.086442786E-1,5.601609206E-1
4.799723092E1,-1.605879307E-2,-5.125233623E-1,-2.284705961E-1
4.800727592E1,-2.476914903E-1,-3.989014372E-1,-7.616898859E-1
4.801732092E1,-4.270494217E-1,-3.761069441E-1,-1.157608366E0
4.802736592E1,-5.772368369E-1,-4.346068749E-1,-1.453634768E0
4.803741092E1,-6.765330836E-1,-5.039709324E-1,-1.611147063E0
4.804745692E1,-7.462565987E-1,-6.083121568E-1,-1.653134165E0
4.805750192E1,-7.761324354E-1,-6.970641196E-1,-1.677607686E0
4.806754692E1,-7.253297793E-1,-7.466327208E-1,-1.669715699E0
4.807759192E1,-6.725619471E-1,-7.577441847E-1,-1.642473521E0
4.808763792E1,-5.941784133E-1,-7.414667058E-1,-1.644524140E0
4.809768292E1,-5.642258319E-1,-7.284931961E-1,-1.728988924E0
4.810772792E1,-5.939234747E-1,-6.968208754E-1,-1.836074831E0
4.811777292E1,-7.155799127E-1,-5.977821985E-1,-1.923468486E0
4.812781892E1,-8.371677189E-1,-4.856890279E-1,-2.046979222E0
4.813786392E1,-9.159304447E-1,-3.881963548E-1,-2.253398799E0
4.814790892E1,-9.680918475E-1,-3.040967292E-1,-2.426979243E0
4.815795392E1,-1.016052172E0,-2.086108205E-1,-2.539826996E0
4.816799992E1,-1.058330903E0,-1.717192751E-1,-2.681133733E0
4.817804492E1,-1.013138651E0,-1.398227137E-1,-2.686141874E0
4.818808992E1,-1.023908053E0,-1.842846492E-1,-2.526652635E0
4.819813492E1,-1.099023943E0,-2.711491308E-1,-2.234964282E0
4.820817992E1,-1.075825334E0,-3.111888170E-1,-1.970975359E0
4.821822592E1,-1.003228643E0,-2.597587547E-1,-1.835319371E0
